Index,Title,Artist,Top Genre,Beats Per Minute (BPM),Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness
spotify:track:7gGBgh0bVxHPgZjA505bo9,Break My Heart Again,FINNEAS,electropop,0.750563222488091,0.242958924152836,0.6219461861437717,-1.5742213375170881,0.43044825282311466,1.0970551362166794,1.0121920013700643,1.8843864185299883,0.31064042416394266
spotify:track:3N3W8ZX1bFJsiI8VJmdMbT,IL MIO AMICO (feat. Fabri Fibra),Madame,italian hip hop,-0.47924512574038947,1.4175285574744936,1.0350298470900083,0.8827308443370593,0.5580731864444206,1.5749135084337607,0.27505911759729446,0.024723482227681216,0.4535350192793563
spotify:track:2Up8QSKRV7WnZxZAQasEUq,Mediterranea,Irama,italian adult pop,0.24375584173578935,1.473843539894025,1.1000092993736859,0.7254839782436792,0.8599816315700909,1.7723385636220386,-0.5197608777300483,0.23476920098554432,0.4558648224605859
spotify:track:0824Kyozhv4yBbM86aBFCG,Bella Storia,Fedez,italian adult pop,-0.9105866664304713,1.4127015589813907,1.0474068856202325,0.6448136870625423,0.8828534834735507,1.4582532485497786,-0.5536046617475084,0.15582026614084798,0.9086232406795324
spotify:track:00ko9WaS4jOX1kEk3gvHjf,Hot Shower,Chance the Rapper,chicago rap,0.9644492058846951,0.8189807443297584,1.390869704833957,-0.08410861563984948,0.26211142281365,1.3438364552020265,0.7045698171692559,0.0032618375712150844,3.0054461037861455
spotify:track:3tvWMBIblzT5FSjKtIeRR1,Whatever You Like,T.I.,atl hip hop,0.966324133588104,1.1053826549205188,1.0520482750690667,0.36812662865321016,1.193910669360605,1.0476988724196101,1.3053351531603952,0.0334494171315687,0.5506101518305884
spotify:track:3yfFvg0jbSaNUFgvvx7LYj,Heaven's In Your Head,Superheart,,1.3268871534744886,0.8688597287584864,0.9561262264598281,-0.7884686207288805,0.2634837339278576,0.44196290763739443,0.47043699254921817,0.32202855002441916,0.34170446658033693
spotify:track:5tZmLjU4vhPlJb12IweZuB,Ambition (feat. Meek Mill & Rick Ross),Wale,dance pop,1.3895890626327312,1.19709562628947,0.6497945228367764,0.6399975502756087,0.8782791130928588,0.7268831577386589,2.654353473387184,0.8268862123207668,3.0753401992230325
spotify:track:6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,dfw rap,0.9727421553420815,1.0506766719986882,0.8973352934412626,0.9325778600818215,0.507755112256809,0.39260664384032495,-0.5922832720531771,0.928688786199454,0.5785677900053432
spotify:track:49rNGcAo0KX9lEFuQizCPG,Wiggle (feat. Snoop Dogg),Jason Derulo,dance pop,-1.4893624259520961,0.9991886880722594,1.0783494819457933,0.1937824769662158,0.7410480016720996,1.6175393726221388,-0.12569708878690025,0.1666238045932801,1.9415026510246416
spotify:track:1H6tjsLMAa8wAEgQLMNtPw,I Got (feat. Pimp C & Project Pat) - Explicit Album Version,Three 6 Mafia,crunk,1.0863916192102705,1.4690165414009224,1.1943842181666462,0.7045337832205183,1.7199632631401818,1.6152959060859085,0.737370296566629,0.13712183420394625,1.2425616966557707
spotify:track:75L0qdzRnhwV62UXoNq3pE,Up All Night,Drake,canadian hip hop,1.193262498304595,1.3048985926354306,0.9375606686644917,0.7281328534764926,1.5964552628614983,0.6191967639995983,0.9185490501037086,0.016246859749619084,2.1589509479394016
spotify:track:0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,dfw rap,1.3178009653733513,0.8366797388044683,0.9050709425226529,0.3743876064762237,0.5992425198706485,0.28940718317372527,0.5066727432566341,0.25762284001953534,0.5529399550118179
spotify:track:2IpGdrWvIZipmaxo1YRxw5,Bottoms Up (feat. Nicki Minaj),Trey Songz,dance pop,-1.7755773511379085,0.9670086981182413,1.307324694754943,0.5797958404389393,1.7611325965664095,0.738100490419811,1.1139778179639293,0.04259087274516512,1.2503277072598693
spotify:track:0LFcFGLYTX6UmeIdO7NVd7,Ali Bomaye,The Game,gangster rap,-1.6230231374239787,1.1102096534136214,0.5894564600019329,0.5728124420978857,2.003574226743084,0.5002930375793856,4.439676696443575,0.04342191416458297,3.533534824864848
spotify:track:6Nrk9XnXq7Gfjy4vGmkrMq,Scusa,Gazzelle,italian indie pop,0.24090739387868662,0.7546207644217223,1.0412183663551204,0.47335921744770815,0.64956059405826,0.8390564845501802,0.308546651256676,1.1343715375053733,0.25317194569361323
spotify:track:6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,electropop,1.1435408578622617,1.0458496735055856,1.1309518956992466,0.5790734199208994,0.5672219272058046,1.357297254419409,-0.5188193589265551,0.22230357969427647,2.104588873710712
spotify:track:3ZBRYan6nSFd1wN9vsvEU9,Dope Boy Fresh,DJ Drama,dirty south rap,1.1810394119304466,1.0635486679802955,0.9685032649900525,0.1957089316809892,1.029233335655694,0.4038239765214771,0.591154971029542,0.09660856500732576,0.4480988118564873
spotify:track:2QJnTfMpNG05KFf2E3gVIJ,Go Hard or Go Home,Wiz Khalifa,hip hop,1.6141477114179719,1.1922686277963674,1.0071815103970034,0.6318101177378217,0.9926383726101581,0.8659780829849454,0.8788525816321012,0.006087378397235795,0.31685323264722154
spotify:track:6JpN5w95em8SODPiM7W2PH,The Story of O.J.,JAY-Z,east coast hip hop,1.5358334234986493,1.1552616393492467,1.146423193862027,0.44976014719173363,1.0521051875591538,1.2922367248687268,0.853075323579705,0.587961804238133,3.222894400700905
spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,Rick Ross,dirty south rap,1.4080498892509141,1.181005631312461,0.8369972306064192,0.8328838285922971,0.5489244456830367,0.7201527581299676,1.7681298147585507,0.12901918036462215,1.289157760280362
spotify:track:7Hk12JkCFwLO4s1jRGBS6s,Do My Dance,Tyga,dance pop,1.1068355424378278,0.9943616895791566,1.2964947860409968,0.6029132970162203,0.6038168902513404,1.6736260360278996,0.40860210896844523,0.007417044668304364,0.6251638536299347
spotify:track:3Zs4TsFhwEjPSGbW1OIa8W,AJ's,Slim Thug,crunk,1.378627946828185,1.0056246860630629,1.0164642892946718,-0.06436245481342219,2.4381394129088214,1.0656466047094535,-0.520346146175463,0.10180257387868735,2.1511849373353034
spotify:track:5LDBmzKPinK47ZlSgyi5Wm,Marvelous (feat. Polo G),Quando Rondo,melodic rap,1.5057264113381357,1.1262996483906305,0.9685032649900525,0.4868444004511221,0.6678580755810279,0.9422559452167799,0.2873497549510036,0.905835147165463,2.6093795629771184
spotify:track:5QTHNXsi15ZT7uzjsKoBh0,Let You Down,Bishu,bass trap,0.9627906159932179,1.4818885373825297,0.9917102122342231,1.5562675739897156,0.37830043048322615,1.1957676638108183,-0.6268904496950912,0.20983795840300865,0.3797579185404199
spotify:track:69EuSrjywhpBbggAMdmF1K,Teenage Blues,Vistas,edinburgh indie,1.5386818713557509,1.1407806438699386,0.7426223118134587,0.5971339328719001,0.4848832603533491,0.8771954156660976,-0.9990448416164098,0.005838065971410438,0.3098638231035328
spotify:track:4kdfjhj9xNkYU0R8xlDy8k,6 Man,Drake,canadian hip hop,-1.4301219217847632,0.8608147312699819,0.8787697356459261,-0.3889700742527428,0.5214782233988849,0.7313700908111197,-0.7782205125160199,0.45083997003418685,3.9839634399025647
spotify:track:39SQnz9u6zd91nZdaPmmJK,Push It,Rick Ross,dirty south rap,1.0031015616165155,1.230884615741189,1.0211056787435058,0.13719286971974656,1.7199632631401818,1.7297126994336605,0.26373544550122696,0.4716160055196333,1.9026725980041488
spotify:track:1oFT25srVvutmWTFwz6IQI,Helium,ASL,,1.1799937791727761,0.8559877327768792,1.1711772709224757,-0.006087199691526311,0.9606177799453143,1.2361500614629661,-0.8922460735552971,1.3421318923598373,0.6841855342210837
spotify:track:02awCaNU1SgRt1ol80wRDP,Pillole,ARIETE,italian indie pop,-1.4854683453373232,0.9348287081642233,1.0505011452527886,-0.3868028126986231,0.42450157132821503,0.9938556755500798,-0.054396124262897874,1.0865866558888466,0.8076651028262509
spotify:track:63GDCcwOIx0KlAzxv7fjoW,Alla fine ti passa,Sierra,italian pop,-0.756554144335008,1.1375626448745366,1.0613310539667349,0.2628940398587121,1.317418669639288,0.7739959549994978,-0.6675538834243402,0.24515721872826748,1.3124557920926578
spotify:track:1wgUGg8ssFoNuDUw2xcf9A,Nei Per Te,Viral Boy,,-0.5466343541571548,0.5728038211815206,0.9685032649900525,-0.6329074025109273,0.5672219272058046,1.1464114000137489,-2.5910004595986056,0.7874117448984185,0.8620271770549409
spotify:track:5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,hip hop,1.469922503463418,1.341905581082551,1.0582367943341788,0.7625682315030674,1.2396543731675247,1.2069849964919706,0.4944584452653703,0.13421318923598374,0.5242057157766533
spotify:track:3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,chicago rap,0.9252199493210567,1.069984665971099,0.5677966425740404,1.1726622789104586,0.516903853018193,0.6954746262314329,0.7865837388897626,0.3012525145389728,0.36111949309058333
